File Path,Actual Species,Predicted Species,Confidence Score (%),Correct Prediction
/content/test/SCARLET FACED LIOCICHLA/5.jpg,SCARLET FACED LIOCICHLA,SCARLET FACED LIOCICHLA,77.88,True
/content/test/SCARLET IBIS/1.jpg,SCARLET IBIS,SCARLET IBIS,99.94,True
/content/test/SCARLET IBIS/2.jpg,SCARLET IBIS,SCARLET IBIS,94.42,True
/content/test/SCARLET IBIS/3.jpg,SCARLET IBIS,SCARLET IBIS,95.47,True
/content/test/SCARLET IBIS/4.jpg,SCARLET IBIS,SCARLET IBIS,99.38,True
/content/test/SCARLET IBIS/5.jpg,SCARLET IBIS,SCARLET IBIS,96.81,True
/content/test/SCARLET MACAW/1.jpg,SCARLET MACAW,SCARLET MACAW,95.81,True
/content/test/SCARLET MACAW/2.jpg,SCARLET MACAW,SCARLET MACAW,78.1,True
/content/test/SCARLET MACAW/3.jpg,SCARLET MACAW,SCARLET MACAW,99.74,True
/content/test/SCARLET MACAW/4.jpg,SCARLET MACAW,SCARLET MACAW,99.02,True
/content/test/SCARLET MACAW/5.jpg,SCARLET MACAW,SCARLET MACAW,98.71,True
/content/test/SCARLET TANAGER/1.jpg,SCARLET TANAGER,SCARLET TANAGER,97.52,True
/content/test/SCARLET TANAGER/2.jpg,SCARLET TANAGER,SCARLET TANAGER,99.46,True
/content/test/SCARLET TANAGER/3.jpg,SCARLET TANAGER,SCARLET TANAGER,76.16,True
/content/test/SCARLET TANAGER/4.jpg,SCARLET TANAGER,SCARLET TANAGER,98.54,True
/content/test/SCARLET TANAGER/5.jpg,SCARLET TANAGER,SCARLET TANAGER,99.82,True
/content/test/SHOEBILL/1.jpg,SHOEBILL,SHOEBILL,95.68,True
/content/test/SHOEBILL/2.jpg,SHOEBILL,SHOEBILL,96.89,True
/content/test/SHOEBILL/3.jpg,SHOEBILL,SHOEBILL,99.94,True
/content/test/SHOEBILL/4.jpg,SHOEBILL,SHOEBILL,90.81,True
/content/test/SHOEBILL/5.jpg,SHOEBILL,SHOEBILL,99.98,True
/content/test/SHORT BILLED DOWITCHER/1.jpg,SHORT BILLED DOWITCHER,SHORT BILLED DOWITCHER,90.89,True
/content/test/SHORT BILLED DOWITCHER/2.jpg,SHORT BILLED DOWITCHER,SHORT BILLED DOWITCHER,80.25,True
/content/test/SHORT BILLED DOWITCHER/3.jpg,SHORT BILLED DOWITCHER,SHORT BILLED DOWITCHER,97.16,True
/content/test/SHORT BILLED DOWITCHER/4.jpg,SHORT BILLED DOWITCHER,SHORT BILLED DOWITCHER,91.83,True
/content/test/SHORT BILLED DOWITCHER/5.jpg,SHORT BILLED DOWITCHER,SHORT BILLED DOWITCHER,99.2,True
/content/test/SMITHS LONGSPUR/1.jpg,SMITHS LONGSPUR,SMITHS LONGSPUR,97.61,True
/content/test/SMITHS LONGSPUR/2.jpg,SMITHS LONGSPUR,SMITHS LONGSPUR,98.12,True
/content/test/SMITHS LONGSPUR/3.jpg,SMITHS LONGSPUR,SMITHS LONGSPUR,91.87,True
/content/test/SMITHS LONGSPUR/4.jpg,SMITHS LONGSPUR,SMITHS LONGSPUR,93.21,True
/content/test/SMITHS LONGSPUR/5.jpg,SMITHS LONGSPUR,SMITHS LONGSPUR,54.45,True
/content/test/SNOW GOOSE/1.jpg,SNOW GOOSE,IVORY GULL,65.51,False
/content/test/SNOW GOOSE/2.jpg,SNOW GOOSE,SNOW GOOSE,98.58,True
/content/test/SNOW GOOSE/3.jpg,SNOW GOOSE,SNOW GOOSE,95.37,True
/content/test/SNOW GOOSE/4.jpg,SNOW GOOSE,SNOW GOOSE,88.62,True
/content/test/SNOW GOOSE/5.jpg,SNOW GOOSE,SNOW GOOSE,93.09,True
/content/test/SNOW PARTRIDGE/1.jpg,SNOW PARTRIDGE,SNOW PARTRIDGE,99.76,True
/content/test/SNOW PARTRIDGE/2.jpg,SNOW PARTRIDGE,SNOW PARTRIDGE,90.61,True
/content/test/SNOW PARTRIDGE/3.jpg,SNOW PARTRIDGE,SNOW PARTRIDGE,78.57,True
/content/test/SNOW PARTRIDGE/4.jpg,SNOW PARTRIDGE,SNOW PARTRIDGE,98.68,True
/content/test/SNOW PARTRIDGE/5.jpg,SNOW PARTRIDGE,SNOW PARTRIDGE,99.92,True
/content/test/SNOWY EGRET/1.jpg,SNOWY EGRET,SNOWY EGRET,100.0,True
/content/test/SNOWY EGRET/2.jpg,SNOWY EGRET,SNOWY EGRET,99.86,True
/content/test/SNOWY EGRET/3.jpg,SNOWY EGRET,SNOWY EGRET,99.99,True
/content/test/SNOWY EGRET/4.jpg,SNOWY EGRET,SNOWY EGRET,99.67,True
/content/test/SNOWY EGRET/5.jpg,SNOWY EGRET,SNOWY EGRET,100.0,True
/content/test/SNOWY OWL/1.jpg,SNOWY OWL,SNOWY OWL,99.45,True
/content/test/SNOWY OWL/2.jpg,SNOWY OWL,SNOWY OWL,87.03,True
/content/test/SNOWY OWL/3.jpg,SNOWY OWL,SNOWY OWL,98.15,True
/content/test/SNOWY OWL/4.jpg,SNOWY OWL,SNOWY OWL,91.54,True
/content/test/SNOWY OWL/5.jpg,SNOWY OWL,SNOWY OWL,99.96,True
/content/test/SNOWY PLOVER/1.jpg,SNOWY PLOVER,GRAY KINGBIRD,65.44,False
/content/test/SNOWY PLOVER/2.jpg,SNOWY PLOVER,SNOWY PLOVER,65.04,True
/content/test/SNOWY PLOVER/3.jpg,SNOWY PLOVER,SNOWY PLOVER,55.16,True
/content/test/SNOWY PLOVER/4.jpg,SNOWY PLOVER,SNOWY PLOVER,97.57,True
/content/test/SNOWY PLOVER/5.jpg,SNOWY PLOVER,KILLDEAR,79.42,False
/content/test/SNOWY SHEATHBILL/1.jpg,SNOWY SHEATHBILL,ALBATROSS,50.38,False
/content/test/SNOWY SHEATHBILL/2.jpg,SNOWY SHEATHBILL,SNOWY SHEATHBILL,91.45,True
/content/test/SNOWY SHEATHBILL/3.jpg,SNOWY SHEATHBILL,IVORY GULL,67.81,False
/content/test/SNOWY SHEATHBILL/4.jpg,SNOWY SHEATHBILL,SNOWY SHEATHBILL,48.02,True
/content/test/SNOWY SHEATHBILL/5.jpg,SNOWY SHEATHBILL,SNOWY SHEATHBILL,70.26,True
/content/test/SORA/1.jpg,SORA,SORA,94.84,True
/content/test/SORA/2.jpg,SORA,SORA,44.96,True
/content/test/SORA/3.jpg,SORA,CINNAMON TEAL,51.73,False
/content/test/SORA/4.jpg,SORA,SORA,33.41,True
/content/test/SORA/5.jpg,SORA,SORA,98.73,True
/content/test/SPANGLED COTINGA/1.jpg,SPANGLED COTINGA,SPANGLED COTINGA,98.16,True
/content/test/SPANGLED COTINGA/2.jpg,SPANGLED COTINGA,SPANGLED COTINGA,99.16,True
/content/test/SPANGLED COTINGA/3.jpg,SPANGLED COTINGA,SPANGLED COTINGA,92.92,True
/content/test/SPANGLED COTINGA/4.jpg,SPANGLED COTINGA,SPANGLED COTINGA,96.78,True
/content/test/SPANGLED COTINGA/5.jpg,SPANGLED COTINGA,SPANGLED COTINGA,99.81,True
/content/test/SPLENDID WREN/1.jpg,SPLENDID WREN,SPLENDID WREN,80.31,True
/content/test/SPLENDID WREN/2.jpg,SPLENDID WREN,SPLENDID WREN,99.02,True
/content/test/SPLENDID WREN/3.jpg,SPLENDID WREN,SPLENDID WREN,78.23,True
/content/test/SPLENDID WREN/4.jpg,SPLENDID WREN,SPLENDID WREN,98.79,True
/content/test/SPLENDID WREN/5.jpg,SPLENDID WREN,SPLENDID WREN,98.94,True
/content/test/SPOON BILED SANDPIPER/1.jpg,SPOON BILED SANDPIPER,DUNLIN,20.07,False
/content/test/SPOON BILED SANDPIPER/2.jpg,SPOON BILED SANDPIPER,SPOON BILED SANDPIPER,73.77,True
/content/test/SPOON BILED SANDPIPER/3.jpg,SPOON BILED SANDPIPER,SPOON BILED SANDPIPER,73.28,True
/content/test/SPOON BILED SANDPIPER/4.jpg,SPOON BILED SANDPIPER,SPOON BILED SANDPIPER,98.07,True
/content/test/SPOON BILED SANDPIPER/5.jpg,SPOON BILED SANDPIPER,SPOON BILED SANDPIPER,76.96,True
/content/test/SPOTTED CATBIRD/1.jpg,SPOTTED CATBIRD,SPOTTED CATBIRD,95.86,True
/content/test/SPOTTED CATBIRD/2.jpg,SPOTTED CATBIRD,SPOTTED CATBIRD,98.02,True
/content/test/SPOTTED CATBIRD/3.jpg,SPOTTED CATBIRD,SPOTTED CATBIRD,96.46,True
/content/test/SPOTTED CATBIRD/4.jpg,SPOTTED CATBIRD,FLAME BOWERBIRD,53.33,False
/content/test/SPOTTED CATBIRD/5.jpg,SPOTTED CATBIRD,SPOTTED CATBIRD,75.12,True
/content/test/SPOTTED WHISTLING DUCK/1.jpg,SPOTTED WHISTLING DUCK,SPOTTED WHISTLING DUCK,99.52,True
/content/test/SPOTTED WHISTLING DUCK/2.jpg,SPOTTED WHISTLING DUCK,SPOTTED WHISTLING DUCK,63.05,True
/content/test/SPOTTED WHISTLING DUCK/3.jpg,SPOTTED WHISTLING DUCK,SPOTTED WHISTLING DUCK,97.42,True
/content/test/SPOTTED WHISTLING DUCK/4.jpg,SPOTTED WHISTLING DUCK,SPOTTED WHISTLING DUCK,87.81,True
/content/test/SPOTTED WHISTLING DUCK/5.jpg,SPOTTED WHISTLING DUCK,SPOTTED WHISTLING DUCK,98.49,True
/content/test/SQUACCO HERON/1.jpg,SQUACCO HERON,SQUACCO HERON,94.59,True
/content/test/SQUACCO HERON/2.jpg,SQUACCO HERON,SQUACCO HERON,66.14,True
/content/test/SQUACCO HERON/3.jpg,SQUACCO HERON,SQUACCO HERON,99.89,True
/content/test/SQUACCO HERON/4.jpg,SQUACCO HERON,SQUACCO HERON,57.61,True
/content/test/SQUACCO HERON/5.jpg,SQUACCO HERON,SQUACCO HERON,93.9,True
/content/test/SRI LANKA BLUE MAGPIE/1.jpg,SRI LANKA BLUE MAGPIE,SRI LANKA BLUE MAGPIE,99.35,True
/content/test/SRI LANKA BLUE MAGPIE/2.jpg,SRI LANKA BLUE MAGPIE,SRI LANKA BLUE MAGPIE,99.53,True
/content/test/SRI LANKA BLUE MAGPIE/3.jpg,SRI LANKA BLUE MAGPIE,SRI LANKA BLUE MAGPIE,99.99,True
/content/test/SRI LANKA BLUE MAGPIE/4.jpg,SRI LANKA BLUE MAGPIE,SRI LANKA BLUE MAGPIE,99.55,True
/content/test/SRI LANKA BLUE MAGPIE/5.jpg,SRI LANKA BLUE MAGPIE,SRI LANKA BLUE MAGPIE,97.58,True
/content/test/STEAMER DUCK/1.jpg,STEAMER DUCK,STEAMER DUCK,68.86,True
/content/test/STEAMER DUCK/2.jpg,STEAMER DUCK,STEAMER DUCK,85.0,True
/content/test/STEAMER DUCK/3.jpg,STEAMER DUCK,STEAMER DUCK,98.94,True
/content/test/STEAMER DUCK/4.jpg,STEAMER DUCK,STEAMER DUCK,99.7,True
/content/test/STEAMER DUCK/5.jpg,STEAMER DUCK,STEAMER DUCK,59.94,True
/content/test/STORK BILLED KINGFISHER/1.jpg,STORK BILLED KINGFISHER,STORK BILLED KINGFISHER,54.17,True
/content/test/STORK BILLED KINGFISHER/2.jpg,STORK BILLED KINGFISHER,STORK BILLED KINGFISHER,60.85,True
/content/test/STORK BILLED KINGFISHER/3.jpg,STORK BILLED KINGFISHER,STORK BILLED KINGFISHER,97.2,True
/content/test/STORK BILLED KINGFISHER/4.jpg,STORK BILLED KINGFISHER,STORK BILLED KINGFISHER,89.24,True
/content/test/STORK BILLED KINGFISHER/5.jpg,STORK BILLED KINGFISHER,STORK BILLED KINGFISHER,99.05,True
/content/test/STRIATED CARACARA/1.jpg,STRIATED CARACARA,STRIATED CARACARA,37.43,True
/content/test/STRIATED CARACARA/2.jpg,STRIATED CARACARA,STRIATED CARACARA,66.8,True
/content/test/STRIATED CARACARA/3.jpg,STRIATED CARACARA,ALPINE CHOUGH,77.5,False
/content/test/STRIATED CARACARA/4.jpg,STRIATED CARACARA,GROVED BILLED ANI,47.45,False
/content/test/STRIATED CARACARA/5.jpg,STRIATED CARACARA,STRIATED CARACARA,27.26,True
/content/test/STRIPED OWL/1.jpg,STRIPED OWL,STRIPED OWL,97.92,True
/content/test/STRIPED OWL/2.jpg,STRIPED OWL,STRIPED OWL,99.95,True
/content/test/STRIPED OWL/3.jpg,STRIPED OWL,STRIPED OWL,95.06,True
/content/test/STRIPED OWL/4.jpg,STRIPED OWL,STRIPED OWL,99.91,True
/content/test/STRIPED OWL/5.jpg,STRIPED OWL,STRIPED OWL,99.55,True
/content/test/STRIPPED MANAKIN/1.jpg,STRIPPED MANAKIN,STRIPPED MANAKIN,99.84,True
/content/test/STRIPPED MANAKIN/2.jpg,STRIPPED MANAKIN,STRIPPED MANAKIN,97.82,True
/content/test/STRIPPED MANAKIN/3.jpg,STRIPPED MANAKIN,STRIPPED MANAKIN,98.11,True
/content/test/STRIPPED MANAKIN/4.jpg,STRIPPED MANAKIN,STRIPPED MANAKIN,99.96,True
/content/test/STRIPPED MANAKIN/5.jpg,STRIPPED MANAKIN,STRIPPED MANAKIN,97.07,True
/content/test/STRIPPED SWALLOW/1.jpg,STRIPPED SWALLOW,STRIPPED SWALLOW,99.38,True
/content/test/STRIPPED SWALLOW/2.jpg,STRIPPED SWALLOW,STRIPPED SWALLOW,97.88,True
/content/test/STRIPPED SWALLOW/3.jpg,STRIPPED SWALLOW,STRIPPED SWALLOW,86.77,True
/content/test/STRIPPED SWALLOW/4.jpg,STRIPPED SWALLOW,STRIPPED SWALLOW,98.01,True
/content/test/STRIPPED SWALLOW/5.jpg,STRIPPED SWALLOW,STRIPPED SWALLOW,23.37,True
/content/test/SUNBITTERN/1.jpg,SUNBITTERN,SUNBITTERN,88.63,True
/content/test/SUNBITTERN/2.jpg,SUNBITTERN,SUNBITTERN,94.1,True
/content/test/SUNBITTERN/3.jpg,SUNBITTERN,SUNBITTERN,69.77,True
/content/test/SUNBITTERN/4.jpg,SUNBITTERN,SUNBITTERN,99.95,True
/content/test/SUNBITTERN/5.jpg,SUNBITTERN,SPOTTED WHISTLING DUCK,46.07,False
/content/test/SUPERB STARLING/1.jpg,SUPERB STARLING,SUPERB STARLING,99.76,True
/content/test/SUPERB STARLING/2.jpg,SUPERB STARLING,SUPERB STARLING,98.62,True
/content/test/SUPERB STARLING/3.jpg,SUPERB STARLING,SUPERB STARLING,99.97,True
/content/test/SUPERB STARLING/4.jpg,SUPERB STARLING,SUPERB STARLING,98.76,True
/content/test/SUPERB STARLING/5.jpg,SUPERB STARLING,SUPERB STARLING,96.98,True
/content/test/SURF SCOTER/1.jpg,SURF SCOTER,SURF SCOTER,99.94,True
/content/test/SURF SCOTER/2.jpg,SURF SCOTER,SURF SCOTER,96.71,True
/content/test/SURF SCOTER/3.jpg,SURF SCOTER,SURF SCOTER,99.97,True
/content/test/SURF SCOTER/4.jpg,SURF SCOTER,SURF SCOTER,96.84,True
/content/test/SURF SCOTER/5.jpg,SURF SCOTER,SURF SCOTER,93.4,True
/content/test/SWINHOES PHEASANT/1.jpg,SWINHOES PHEASANT,SWINHOES PHEASANT,99.99,True
/content/test/SWINHOES PHEASANT/2.jpg,SWINHOES PHEASANT,SWINHOES PHEASANT,99.95,True
/content/test/SWINHOES PHEASANT/3.jpg,SWINHOES PHEASANT,SWINHOES PHEASANT,91.88,True
/content/test/SWINHOES PHEASANT/4.jpg,SWINHOES PHEASANT,SWINHOES PHEASANT,95.27,True
/content/test/SWINHOES PHEASANT/5.jpg,SWINHOES PHEASANT,SWINHOES PHEASANT,99.53,True
/content/test/TAILORBIRD/1.jpg,TAILORBIRD,TAILORBIRD,98.75,True
/content/test/TAILORBIRD/2.jpg,TAILORBIRD,TAILORBIRD,99.71,True
/content/test/TAILORBIRD/3.jpg,TAILORBIRD,TAILORBIRD,99.44,True
/content/test/TAILORBIRD/4.jpg,TAILORBIRD,TAILORBIRD,99.57,True
/content/test/TAILORBIRD/5.jpg,TAILORBIRD,TAILORBIRD,99.71,True
/content/test/TAIWAN MAGPIE/1.jpg,TAIWAN MAGPIE,TAIWAN MAGPIE,99.88,True
/content/test/TAIWAN MAGPIE/2.jpg,TAIWAN MAGPIE,TAIWAN MAGPIE,99.94,True
/content/test/TAIWAN MAGPIE/3.jpg,TAIWAN MAGPIE,TAIWAN MAGPIE,99.73,True
/content/test/TAIWAN MAGPIE/4.jpg,TAIWAN MAGPIE,TAIWAN MAGPIE,98.14,True
/content/test/TAIWAN MAGPIE/5.jpg,TAIWAN MAGPIE,TAIWAN MAGPIE,99.81,True
/content/test/TAKAHE/1.jpg,TAKAHE,TAKAHE,99.99,True
/content/test/TAKAHE/2.jpg,TAKAHE,TAKAHE,79.6,True
/content/test/TAKAHE/3.jpg,TAKAHE,TAKAHE,99.94,True
/content/test/TAKAHE/4.jpg,TAKAHE,TAKAHE,99.94,True
/content/test/TAKAHE/5.jpg,TAKAHE,TAKAHE,99.98,True
/content/test/TASMANIAN HEN/1.jpg,TASMANIAN HEN,TASMANIAN HEN,96.03,True
/content/test/TASMANIAN HEN/2.jpg,TASMANIAN HEN,TASMANIAN HEN,56.27,True
/content/test/TASMANIAN HEN/3.jpg,TASMANIAN HEN,TASMANIAN HEN,71.52,True
/content/test/TASMANIAN HEN/4.jpg,TASMANIAN HEN,TASMANIAN HEN,98.71,True
/content/test/TASMANIAN HEN/5.jpg,TASMANIAN HEN,TASMANIAN HEN,97.32,True
/content/test/TAWNY FROGMOUTH/1.jpg,TAWNY FROGMOUTH,TAWNY FROGMOUTH,88.35,True
/content/test/TAWNY FROGMOUTH/2.jpg,TAWNY FROGMOUTH,TAWNY FROGMOUTH,94.97,True
/content/test/TAWNY FROGMOUTH/3.jpg,TAWNY FROGMOUTH,TAWNY FROGMOUTH,38.19,True
/content/test/TAWNY FROGMOUTH/4.jpg,TAWNY FROGMOUTH,TAWNY FROGMOUTH,98.5,True
/content/test/TAWNY FROGMOUTH/5.jpg,TAWNY FROGMOUTH,TAWNY FROGMOUTH,97.7,True
/content/test/TEAL DUCK/1.jpg,TEAL DUCK,TEAL DUCK,95.7,True
/content/test/TEAL DUCK/2.jpg,TEAL DUCK,TEAL DUCK,96.96,True
/content/test/TEAL DUCK/3.jpg,TEAL DUCK,TEAL DUCK,64.02,True
/content/test/TEAL DUCK/4.jpg,TEAL DUCK,TEAL DUCK,86.33,True
/content/test/TEAL DUCK/5.jpg,TEAL DUCK,TEAL DUCK,96.97,True
/content/test/TIT MOUSE/1.jpg,TIT MOUSE,TIT MOUSE,99.99,True
/content/test/TIT MOUSE/2.jpg,TIT MOUSE,TIT MOUSE,99.91,True
/content/test/TIT MOUSE/3.jpg,TIT MOUSE,TIT MOUSE,100.0,True
/content/test/TIT MOUSE/4.jpg,TIT MOUSE,TIT MOUSE,99.18,True
/content/test/TIT MOUSE/5.jpg,TIT MOUSE,TIT MOUSE,91.41,True
/content/test/TOUCHAN/1.jpg,TOUCHAN,TOUCHAN,91.25,True
/content/test/TOUCHAN/2.jpg,TOUCHAN,TOUCHAN,99.9,True
/content/test/TOUCHAN/3.jpg,TOUCHAN,TOUCHAN,99.96,True
/content/test/TOUCHAN/4.jpg,TOUCHAN,TOUCHAN,99.98,True
/content/test/TOUCHAN/5.jpg,TOUCHAN,TOUCHAN,99.68,True
/content/test/TOWNSENDS WARBLER/1.jpg,TOWNSENDS WARBLER,TOWNSENDS WARBLER,69.6,True
/content/test/TOWNSENDS WARBLER/2.jpg,TOWNSENDS WARBLER,TOWNSENDS WARBLER,76.15,True
/content/test/TOWNSENDS WARBLER/3.jpg,TOWNSENDS WARBLER,CAPE MAY WARBLER,64.06,False
/content/test/TOWNSENDS WARBLER/4.jpg,TOWNSENDS WARBLER,TOWNSENDS WARBLER,87.95,True
/content/test/TOWNSENDS WARBLER/5.jpg,TOWNSENDS WARBLER,TOWNSENDS WARBLER,90.28,True
/content/test/TREE SWALLOW/1.jpg,TREE SWALLOW,TREE SWALLOW,80.85,True
/content/test/TREE SWALLOW/2.jpg,TREE SWALLOW,TREE SWALLOW,99.07,True
/content/test/TREE SWALLOW/3.jpg,TREE SWALLOW,TREE SWALLOW,99.69,True
/content/test/TREE SWALLOW/4.jpg,TREE SWALLOW,TREE SWALLOW,98.03,True
/content/test/TREE SWALLOW/5.jpg,TREE SWALLOW,TREE SWALLOW,92.0,True
/content/test/TRICOLORED BLACKBIRD/1.jpg,TRICOLORED BLACKBIRD,TRICOLORED BLACKBIRD,81.79,True
/content/test/TRICOLORED BLACKBIRD/2.jpg,TRICOLORED BLACKBIRD,TRICOLORED BLACKBIRD,89.72,True
/content/test/TRICOLORED BLACKBIRD/3.jpg,TRICOLORED BLACKBIRD,TRICOLORED BLACKBIRD,97.99,True
/content/test/TRICOLORED BLACKBIRD/4.jpg,TRICOLORED BLACKBIRD,TRICOLORED BLACKBIRD,97.37,True
/content/test/TRICOLORED BLACKBIRD/5.jpg,TRICOLORED BLACKBIRD,FAN TAILED WIDOW,28.92,False
/content/test/TROPICAL KINGBIRD/1.jpg,TROPICAL KINGBIRD,TROPICAL KINGBIRD,98.12,True
/content/test/TROPICAL KINGBIRD/2.jpg,TROPICAL KINGBIRD,GOLDEN BOWER BIRD,20.44,False
/content/test/TROPICAL KINGBIRD/3.jpg,TROPICAL KINGBIRD,PATAGONIAN SIERRA FINCH,25.63,False
/content/test/TROPICAL KINGBIRD/4.jpg,TROPICAL KINGBIRD,TROPICAL KINGBIRD,99.49,True
/content/test/TROPICAL KINGBIRD/5.jpg,TROPICAL KINGBIRD,TROPICAL KINGBIRD,84.86,True
/content/test/TRUMPTER SWAN/1.jpg,TRUMPTER SWAN,TRUMPTER SWAN,99.93,True
/content/test/TRUMPTER SWAN/2.jpg,TRUMPTER SWAN,TRUMPTER SWAN,91.13,True
/content/test/TRUMPTER SWAN/3.jpg,TRUMPTER SWAN,TRUMPTER SWAN,99.91,True
/content/test/TRUMPTER SWAN/4.jpg,TRUMPTER SWAN,TRUMPTER SWAN,94.62,True
/content/test/TRUMPTER SWAN/5.jpg,TRUMPTER SWAN,TRUMPTER SWAN,96.63,True
/content/test/TURKEY VULTURE/1.jpg,TURKEY VULTURE,TURKEY VULTURE,94.6,True
/content/test/TURKEY VULTURE/2.jpg,TURKEY VULTURE,TURKEY VULTURE,99.19,True
/content/test/TURKEY VULTURE/3.jpg,TURKEY VULTURE,TURKEY VULTURE,99.65,True
/content/test/TURKEY VULTURE/4.jpg,TURKEY VULTURE,TURKEY VULTURE,98.35,True
/content/test/TURKEY VULTURE/5.jpg,TURKEY VULTURE,TURKEY VULTURE,71.02,True
/content/test/TURQUOISE MOTMOT/1.jpg,TURQUOISE MOTMOT,TURQUOISE MOTMOT,99.4,True
/content/test/TURQUOISE MOTMOT/2.jpg,TURQUOISE MOTMOT,TURQUOISE MOTMOT,99.98,True
/content/test/TURQUOISE MOTMOT/3.jpg,TURQUOISE MOTMOT,TURQUOISE MOTMOT,96.93,True
/content/test/TURQUOISE MOTMOT/4.jpg,TURQUOISE MOTMOT,TURQUOISE MOTMOT,99.6,True
/content/test/TURQUOISE MOTMOT/5.jpg,TURQUOISE MOTMOT,TURQUOISE MOTMOT,99.94,True
/content/test/UMBRELLA BIRD/1.jpg,UMBRELLA BIRD,UMBRELLA BIRD,99.52,True
/content/test/UMBRELLA BIRD/2.jpg,UMBRELLA BIRD,UMBRELLA BIRD,99.84,True
/content/test/UMBRELLA BIRD/3.jpg,UMBRELLA BIRD,UMBRELLA BIRD,99.59,True
/content/test/UMBRELLA BIRD/4.jpg,UMBRELLA BIRD,BLUE COAU,68.39,False
/content/test/UMBRELLA BIRD/5.jpg,UMBRELLA BIRD,UMBRELLA BIRD,48.0,True
/content/test/VARIED THRUSH/1.jpg,VARIED THRUSH,VARIED THRUSH,99.99,True
/content/test/VARIED THRUSH/2.jpg,VARIED THRUSH,VARIED THRUSH,99.71,True
/content/test/VARIED THRUSH/3.jpg,VARIED THRUSH,VARIED THRUSH,97.46,True
/content/test/VARIED THRUSH/4.jpg,VARIED THRUSH,PYGMY KINGFISHER,48.44,False
/content/test/VARIED THRUSH/5.jpg,VARIED THRUSH,VARIED THRUSH,99.68,True
/content/test/VEERY/1.jpg,VEERY,TAILORBIRD,28.17,False
/content/test/VEERY/2.jpg,VEERY,TAILORBIRD,82.74,False
/content/test/VEERY/3.jpg,VEERY,VEERY,72.74,True
/content/test/VEERY/4.jpg,VEERY,VEERY,29.38,True
/content/test/VEERY/5.jpg,VEERY,VEERY,89.62,True
/content/test/VENEZUELIAN TROUPIAL/1.jpg,VENEZUELIAN TROUPIAL,VENEZUELIAN TROUPIAL,99.98,True
/content/test/VENEZUELIAN TROUPIAL/2.jpg,VENEZUELIAN TROUPIAL,VENEZUELIAN TROUPIAL,99.79,True
/content/test/VENEZUELIAN TROUPIAL/3.jpg,VENEZUELIAN TROUPIAL,VENEZUELIAN TROUPIAL,98.72,True
/content/test/VENEZUELIAN TROUPIAL/4.jpg,VENEZUELIAN TROUPIAL,VENEZUELIAN TROUPIAL,99.35,True
/content/test/VENEZUELIAN TROUPIAL/5.jpg,VENEZUELIAN TROUPIAL,VENEZUELIAN TROUPIAL,98.72,True
/content/test/VERDIN/1.jpg,VERDIN,VERDIN,86.88,True
/content/test/VERDIN/2.jpg,VERDIN,VERDIN,96.56,True
/content/test/VERDIN/3.jpg,VERDIN,VERDIN,41.77,True
/content/test/VERDIN/4.jpg,VERDIN,PATAGONIAN SIERRA FINCH,65.47,False
/content/test/VERDIN/5.jpg,VERDIN,VERDIN,22.89,True
/content/test/VERMILION FLYCATHER/1.jpg,VERMILION FLYCATHER,VERMILION FLYCATHER,86.07,True
/content/test/VERMILION FLYCATHER/2.jpg,VERMILION FLYCATHER,VERMILION FLYCATHER,99.92,True
/content/test/VERMILION FLYCATHER/3.jpg,VERMILION FLYCATHER,VERMILION FLYCATHER,36.99,True
/content/test/VERMILION FLYCATHER/4.jpg,VERMILION FLYCATHER,VERMILION FLYCATHER,99.12,True
/content/test/VERMILION FLYCATHER/5.jpg,VERMILION FLYCATHER,VERMILION FLYCATHER,95.84,True
/content/test/VICTORIA CROWNED PIGEON/1.jpg,VICTORIA CROWNED PIGEON,VICTORIA CROWNED PIGEON,99.84,True
/content/test/VICTORIA CROWNED PIGEON/2.jpg,VICTORIA CROWNED PIGEON,VICTORIA CROWNED PIGEON,99.01,True
/content/test/VICTORIA CROWNED PIGEON/3.jpg,VICTORIA CROWNED PIGEON,VICTORIA CROWNED PIGEON,100.0,True
/content/test/VICTORIA CROWNED PIGEON/4.jpg,VICTORIA CROWNED PIGEON,VICTORIA CROWNED PIGEON,99.96,True
/content/test/VICTORIA CROWNED PIGEON/5.jpg,VICTORIA CROWNED PIGEON,VICTORIA CROWNED PIGEON,95.89,True
/content/test/VIOLET BACKED STARLING/1.jpg,VIOLET BACKED STARLING,VIOLET BACKED STARLING,99.43,True
/content/test/VIOLET BACKED STARLING/2.jpg,VIOLET BACKED STARLING,VIOLET BACKED STARLING,77.94,True
/content/test/VIOLET BACKED STARLING/3.jpg,VIOLET BACKED STARLING,VIOLET BACKED STARLING,70.58,True
/content/test/VIOLET BACKED STARLING/4.jpg,VIOLET BACKED STARLING,ABBOTTS BABBLER,25.92,False
/content/test/VIOLET BACKED STARLING/5.jpg,VIOLET BACKED STARLING,BARROWS GOLDENEYE,28.83,False
/content/test/VIOLET CUCKOO/1.jpg,VIOLET CUCKOO,VIOLET CUCKOO,76.38,True
/content/test/VIOLET CUCKOO/2.jpg,VIOLET CUCKOO,VIOLET CUCKOO,95.17,True
/content/test/VIOLET CUCKOO/3.jpg,VIOLET CUCKOO,FASCIATED WREN,51.75,False
/content/test/VIOLET CUCKOO/4.jpg,VIOLET CUCKOO,VIOLET CUCKOO,99.72,True
